Id,Name,2023-08-15 00:02:23
1520014,삼성전자 ZRS25LSLH,"534,180"
14871068,삼성전자 RT62A7049S9,"906,360"
17331431,삼성전자 RT16BG013WW,"276,050"
12621911,삼성전자 RT50T603HS8,"584,700"
17245886,삼성전자 RR09BG014WW,"176,460"
6193800,삼성전자 RT60N6211SG,"756,800"
14095661,삼성전자 비스포크 키친핏 코타 RB33A3004AP (색상선택형),"656,940"
13523687,삼성전자 RT19T3008GS,"328,510"
17246033,삼성전자 RR05BG005WW,"139,250"
17866781,삼성전자 RS84B5041WW,"1,029,740"
19588058,삼성전자 비스포크 글램 RF85C91J1AP (색상선택형),"2,233,950"
19518977,삼성전자 비스포크 글램 RF85C90F1 (화이트+핑크),"1,759,970"
16651025,삼성전자 비스포크 키친핏 패널별도 RB33A3004AP (색상선택형),"570,000"
19520018,삼성전자 비스포크 새틴 RF85C90F1 (화이트),"1,759,990"
6535431,삼성전자 RT32N503HS8,"523,190"
17908148,삼성전자 RS80B5190B4,"1,399,990"
17908316,삼성전자 RS84B5041CW,"1,039,990"
20399357,삼성전자 RT42CG6024WW (스노우화이트),"566,784"
19424237,삼성전자 비스포크 키친핏 패널별도 RF60C9012AP (색상선택형),"1,870,030"
14112815,삼성전자 비스포크 키친핏 코타 RZ24A5600AP (색상선택형),"678,860"
19588385,삼성전자 비스포크 글램 RF85C9001AP (색상선택형),"1,664,070"
12418166,삼성전자 RT50T6035WW,"572,560"
9321597,삼성전자 RS63R557EB4,"990,000"
19424714,삼성전자 비스포크 코타 RF85C91D1AP (색상선택형),"2,290,270"
19075868,삼성전자 비스포크 매트메탈 RF84C906B4E (크리미베이지),"1,654,150"
19905533,삼성전자 비스포크 코타 RF85C91M1 (화이트),"2,495,540"
19423832,삼성전자 비스포크 패널별도 RF85C91N1AP (색상선택형),"2,335,290"
17401190,삼성전자 RT09BG004WW,"241,050"
16666892,삼성전자 비스포크 키친핏 패널별도 RF60B91U2AP (색상선택형),"1,826,700"
17920871,삼성전자 RS84B5041M9,"976,700"
6535364,삼성전자 RT53N603HS8,"712,660"
18238730,삼성전자 RS84B5041W4,"1,069,000"
20397299,삼성전자 RT31CG5024S9 (리파인드이녹스),"522,230"
13157885,삼성전자 RB34T6001SA,"554,370"
19998680,삼성전자 비스포크 키친핏 코타 RF60C93T2AP (색상선택형),"2,484,530"
19682381,삼성전자 비스포크 키친핏 글램 RF60C9012AP (색상선택형),"1,908,270"
14871398,삼성전자 RT62A7042SL,"914,330"
14112929,삼성전자 비스포크 키친핏 코타 RZ32A7605AP (색상선택형),"887,910"
17660084,삼성전자 비스포크 코타 RF85B9271AP (색상선택형),"1,871,100"
19424384,삼성전자 비스포크 패널별도 RF85C96X2AP (색상선택형),"2,914,680"
16672097,삼성전자 비스포크 코타 RF85B9111 (화이트),"1,894,030"
19588016,삼성전자 비스포크 코타 RF85C91J1AP (색상선택형),"2,189,650"
13664804,삼성전자 RT25NARAHS8 (사업자전용),"382,990"
19519853,삼성전자 비스포크 바이브 RF85C90F1 (브라우니실버),"1,729,970"
16687403,삼성전자 비스포크 코타 RF85B9002 (화이트),"1,624,970"
19424165,삼성전자 비스포크 패널별도 RF85C90N1AP (색상선택형),"2,036,290"
19424450,삼성전자 비스포크 패널별도 RF85C90J1AP (색상선택형),"1,932,890"
17866280,삼성전자 RS84B5041SA,"1,016,370"
19424615,삼성전자 비스포크 글램 RF85C90D2AP (색상선택형),"1,734,610"
20333150,삼성전자 비스포크 키친핏 패널별도 RR40C7985AP + RZ34C7955AP + RQ34C7935AP (색상선택형),"3,620,000"
19425005,삼성전자 비스포크 패널별도 RF85C91P1AP (색상선택형),"2,739,990"
14166611,삼성전자 비스포크 키친핏 코타 RB33A3004AP + RZ24A5600AP (색상선택형),"1,264,090"
20462945,삼성전자 비스포크 키친핏 코타 RR40C7905AP + RZ34C7905AP + RQ34C7915AP (색상선택형),"3,337,990"
16665572,삼성전자 비스포크 키친핏 패널별도 RF60B91C3AP (색상선택형),"1,797,290"
13670072,삼성전자 ZRS25LSLH (사업자전용),"528,790"
15314975,삼성전자 비스포크 키친핏 코타 RR40A7905AP (색상선택형),"903,700"
18008198,삼성전자 RS84B5061B4,"1,185,990"
19807304,삼성전자 비스포크 패널별도 RF85C9481AP (색상선택형),"2,909,990"
19519757,삼성전자 비스포크 코타 RF85C90F1 (화이트),"1,759,970"
19588505,삼성전자 비스포크 새틴 RF85C90J1 (화이트),"2,012,250"
14382485,삼성전자 비스포크 키친핏 코타 RB33A3004 (화이트),"658,580"
18008132,삼성전자 RS84B508115,"1,975,600"
18662471,삼성전자 비스포크 키친핏 패널별도 RR40A7985AP + RZ34A7955AP + RQ34A7915AP (색상선택형),"1,498,000"
17984297,삼성전자 RS84B5080CE,"1,594,340"
19863506,삼성전자 비스포크 코타 RF85C90D2 (화이트),"1,684,320"
19683197,삼성전자 비스포크 코타 RF85C98Y2AP (색상선택형),"3,990,170"
19903664,삼성전자 비스포크 패널별도 RF85C94J2AP (색상선택형),"2,504,180"
20595374,삼성전자 비스포크 키친핏 코타 RZ24C59A0,"차콜_960,550|화이트_960,550"
14112503,삼성전자 비스포크 키친핏 코타 RR39A7605AP (색상선택형),"780,790"
14124314,삼성전자 비스포크 키친핏 글램 RB33A3004AP (색상선택형),"677,560"
13710635,삼성전자 RT19T3008GS (사업자전용),"337,680"
20267732,삼성전자 비스포크 코타 RF85C91DE01 (화이트),"3,000,000"
20392364,삼성전자 비스포크 새틴 RF85C9141 (화이트),"2,409,020"
19424525,삼성전자 비스포크 패널별도 RF85C97Y2AP (색상선택형),"3,349,990"
19705757,삼성전자 비스포크 글램 RF75CB821312 (클린화이트),"1,940,000"
14309750,삼성전자 비스포크 키친핏 코타 RR39A7605AP + RZ24A5600AP (색상선택형),"1,418,790"
16580321,삼성전자 비스포크 코타 RF85B9231AP (색상선택형),"2,331,230"
18040886,삼성전자 RS84B5061M9,"1,249,930"
17331407,삼성전자 RT16BG013WW (사업자전용),"290,390"
19518719,삼성전자 비스포크 글램 RF85C90F1AP (색상선택형),"2,099,990"
20138993,삼성전자 비스포크 코타 RF85C9001 (화이트),"1,709,050"
